11133	[4723, 21019, 21341, 8228, 14743, 2617, 6512, 13318, 4731, 4564, 18269, 14292, 1455, 14626, 12497, 16847, 4803, 2966, 2370, 10703, 11414, 21397, 21080, 18279, 3833, 2163, 19351, 11815, 588, 11263, 301, 3983, 1965, 7879, 17001, 7828, 10426, 8536, 12834, 14489, 12798, 6779, 2201, 13754, 20076, 20075, 7952, 7325, 14224, 16641, 7899, 5636, 6754, 13829, 9944, 1197, 1431, 16564, 12271, 13545, 8591]
11134	[7916, 5089, 7657, 9949, 14105, 1518, 10732, 11192, 13714, 9787, 318]
11135	[17055, 12618, 6060, 4622, 232, 3640, 21256, 21290, 1665, 3456, 14255, 8832, 14105, 12964, 14149, 17120, 14993, 21032, 20227, 2179, 18152, 17773, 3058, 17244, 21120, 17430, 4495, 12185, 8275, 15361]
11136	[8700, 6865, 20248, 1052, 4921, 20934, 15201, 16028, 17741, 10507, 20177, 4122, 7855, 6351, 817, 1441, 1879, 1405, 19996, 5397, 12966, 20046, 12834, 5707, 19575, 5074, 5257, 15816, 12148, 9863]
11137	[10768, 10023, 17335, 13474, 21061, 17934, 13636, 12618, 21441, 8982, 3640, 3682, 12867, 11246, 12671, 4916, 2874, 16001, 8337, 17225, 541, 17741, 7372, 1392, 9110, 3746, 797, 21075, 16745, 8844, 10343, 10426, 3929, 19114, 17677, 3914, 776, 11528, 6826, 12628, 1926, 1548, 5165, 8739, 12145, 4558, 105, 7353, 15269, 4931, 6861, 12712, 14167]
11138	[13372, 7095, 12618, 16853, 9280, 16354, 13487, 17387, 7640, 5618, 10134, 6653, 8439, 1993, 3456, 8616, 1796, 17120, 8024, 8844, 53, 18152, 8452, 18351, 13228, 1785, 9787]
11139	[21320, 8092, 17860, 6410, 8191, 6399, 1416, 13102, 20283, 13076, 15560, 21150, 12537, 1293, 8228, 8402, 18708, 12914, 10403, 20647, 14460, 8273, 13150, 8650, 5234, 19619, 9776, 14535, 3844, 13474, 18326, 567, 6032, 17964, 3337, 15734, 9816, 781, 3815, 4252, 19891, 4928, 509, 18565, 19873, 19871, 16239, 21324, 13641, 19755, 11497, 11241, 14326, 20913, 13355, 12980, 10827, 13864, 9440, 14385, 19379, 828, 16354, 2813, 15062, 547, 1455, 11878, 11639, 4787, 9735, 20031, 8878, 19247, 3136, 16217, 5076, 18013, 2620, 18823, 20379, 17466, 7529, 7966, 11498, 20819, 16622, 4524, 4384, 14713, 21271, 11309, 9215, 2864, 4766, 17387, 21440, 10712, 9414, 21213, 1135, 713, 15295, 16207, 2174, 17077, 12575, 1735, 3757, 8369, 9313, 8154, 1947, 12867, 5855, 14472, 12475, 17704, 7531, 20951, 2351, 4469, 12514, 14375, 13380, 2457, 1953, 9889, 13281, 3068, 7427, 10578, 18560, 17366, 21397, 12361, 10862, 12050, 21290, 4761, 20620, 12434, 21080, 20159, 5992, 16437, 13077, 12203, 5400, 15033, 1166, 10314, 5468, 19059, 2770, 6059, 19345, 3657, 8803, 9722, 1381, 3819, 16475, 16264, 4960, 17178, 11054, 6521, 4904, 5354, 8054, 9281, 11680, 11615, 6062, 20645, 19674, 3987, 18759, 20041, 11657, 12110, 16110, 6242, 6871, 12659, 17819, 8715, 19852, 17758, 4883, 8206, 7372, 4141, 11535, 467, 19399, 20119, 1684, 4984, 17535, 21434, 11892, 12040, 19141, 5202, 2381, 17331, 15392, 13703, 16363, 6497, 7383, 9818, 19304, 1517, 12112, 10264, 13728, 18149, 20958, 8356, 18175, 11537, 121, 7714, 11457, 15063, 4845, 5755, 8856, 12790, 9652, 14639, 1796, 4248, 9326, 7985, 15797, 17746, 16906, 14736, 7897, 4285, 3863, 1659, 18373, 6465, 4499, 13989, 5303, 20612, 4525, 13202, 3800, 21242, 10331, 1154, 1807, 21109, 10727, 14021, 13427, 10618, 2565, 15600, 13132, 16477, 14838, 15373, 12496, 10009, 280, 15525, 19086, 4673, 3348, 11928, 10871, 4479, 6846, 2627, 17001, 10792, 9595, 14707, 11313, 10343, 842, 9279, 1405, 18839, 17763, 14711, 9056, 2843, 15423, 1880, 8193, 17773, 10246, 3208, 6913, 12966, 14451, 20089, 13940, 19877, 7924, 15538, 16723, 14855, 626, 14488, 11665, 10976, 7502, 18213, 20384, 15891, 3998, 7918, 5314, 5161, 19469, 1866, 6272, 11117, 18450, 6779, 8430, 11331, 6183, 9733, 3599, 14235, 17275, 1526, 20622, 7102, 442, 372, 5316, 11086, 7273, 3695, 21100, 1425, 20271, 14746, 10791, 507, 6979, 1298, 2121, 12083, 535, 15816, 14239, 18866, 20039, 8660, 18880, 18070, 12274, 10829, 8010, 10606, 9577, 12030, 9825, 17975, 10591, 4498, 18210, 4582, 15736, 3145, 3001, 19240, 11522, 16080, 2734, 6409, 3996, 18184, 1394, 17240, 5654, 2983, 8218, 14539, 19360, 9656, 4555, 16122, 7781, 20783, 15472, 13054, 3252, 1668, 487, 20731, 11942, 10324, 4656, 4931, 12183, 17256, 10393, 18865, 5427, 3955, 3468, 498, 20335, 18410, 5237, 20073, 14394, 16591, 1224, 2158, 1846, 16866, 12581, 11426, 20117, 888, 19152, 11587, 5920, 15361, 8591, 598, 6406]
11140	[6399, 11071, 13439, 2687, 12722, 13474, 17055, 2078, 9130, 13776, 13172, 12618, 20983, 9942, 10378, 3511, 5605, 3407, 19379, 9877, 2025, 10965, 19247, 7077, 4095, 16612, 21440, 18775, 14917, 6213, 424, 1563, 1844, 18725, 2797, 1160, 20934, 20661, 21110, 20072, 10439, 13359, 5749, 5796, 12671, 10309, 4916, 2874, 769, 8263, 15033, 1505, 12200, 2163, 4266, 8722, 2770, 2129, 4966, 8337, 12328, 4468, 3594, 7657, 15196, 541, 18848, 20041, 17469, 3076, 21394, 16949, 7372, 12892, 9694, 14105, 3894, 17942, 1978, 19249, 5202, 8746, 1656, 797, 611, 8075, 7831, 14149, 14807, 10072, 9488, 18504, 3679, 11407, 16906, 4608, 4887, 17448, 15997, 1276, 10900, 7855, 2081, 15318, 12670, 16515, 2006, 12267, 12317, 21281, 5818, 721, 9023, 14949, 3669, 11041, 6532, 14981, 16420, 18818, 17239, 17760, 5976, 13838, 4028, 9060, 1057, 9704, 9824, 7779, 6243, 14569, 11086, 12231, 1170, 6548, 8578, 10380, 11247, 14392, 20504, 12009, 2576, 15314, 7403, 10247, 8291, 10226, 9944, 18051, 4931, 15168, 5296, 20530, 18747, 12290, 20793, 16277, 14167]
11141	[3626, 21330, 17055, 17964, 18269, 12618, 21423, 828, 16365, 11878, 3640, 11510, 13281, 7427, 6452, 20159, 5992, 16619, 21434, 6860, 17331, 13371, 7136, 9594, 12518, 19256, 3774, 7049, 2179, 17773, 6323, 9364, 1744, 8660, 14997, 12145, 16080, 8782, 5594, 9787, 7345, 14860]
11142	[6410, 7512, 17106, 16851, 7917, 15104, 5994, 15704, 7049, 19578, 19161, 10465, 15474, 16206, 13525]
11143	[18721, 17251, 10768, 794, 14499, 11885, 2003, 13864, 13476, 19478, 16803, 18779, 20072, 1359, 13492, 5647, 11937, 13105, 5517, 5272, 16947, 17863, 20269, 4608, 15525, 1264, 16867, 11041, 6272, 4028, 9060, 2869, 2947, 18210, 9579, 8008, 6501, 14473, 7045]
11144	[18475, 12722, 6629, 15622, 13412, 2895, 11309, 9823, 21310, 20849, 14396, 8337, 7712, 9433, 13105, 6751, 1978, 19124, 170, 20366, 7809, 20129, 12549, 1682, 20309, 19578, 6532, 14325, 5707, 19161, 9677, 18809, 119, 2618, 538, 1230, 20961, 7398]
11145	[19053, 4813, 5462, 9293, 18639, 10320, 4916, 5992, 2270, 7657, 17226, 11362, 4992, 16171, 17634, 9694, 1684, 11892, 17893, 12758, 8080, 4166, 14157, 14993, 10618, 15525, 17132, 716, 3369, 12248, 19862, 16420, 11465, 17347, 1263, 13847, 10080, 2121, 17661, 19689, 18866, 18070, 6562, 8275, 4385, 10839]
11146	[15002, 18117, 6452, 11566, 6860, 9385, 6323, 2971, 14550, 5309]
11147	[13076, 17965, 11066, 12119, 19249, 1127, 931, 12142, 8081, 5722]
11148	[11624, 13078, 18117, 356, 13411, 17634, 3983, 11928, 19074, 11465, 21120, 4770, 8275, 8732]
11149	[10965, 5148, 2756, 14469, 8072, 2875, 17746, 17846, 7954, 13227, 3669, 748, 10465, 6833, 13587, 21356]
11150	[967, 21138, 16858, 13936, 5201, 5953, 9013, 10145, 6753, 415, 18324, 17613, 1241, 12976, 10144, 11579, 5504, 16503]
11151	[15767, 13776, 3580, 828, 16354, 5839, 5095, 21054, 15431, 15002, 21101, 7306, 12475, 8662, 356, 11949, 12505, 7427, 12462, 21290, 1665, 20451, 6653, 4202, 8439, 21434, 5522, 14149, 21349, 1346, 17164, 15021, 98, 10009, 13416, 10027, 16179, 2179, 3058, 17244, 468, 17301, 6654, 5594, 9787, 10393, 19636, 7373, 14527, 15784, 2547]
11152	[17814, 1075, 2205, 11986, 12930, 9488, 13836, 3301, 2179, 1398, 2547]
11153	[19053, 17055, 443, 8385, 3640, 12505, 7427, 7742, 8970, 20817, 1744, 11465, 8739, 17142, 8310]
11154	[1996, 1778, 8385, 20082, 360, 21213, 1143, 17545, 14500, 16, 12215, 15533, 19722, 14412, 5232, 11097, 758, 20793]
11155	[17965, 18742, 4489, 14678, 11680, 16949, 18324, 21429, 7715, 1275, 13161, 13011, 12834, 16441, 19841, 5957, 4385, 4611, 8732]
11156	[20792, 17860, 9663, 18933, 13572, 8942, 12603, 12396, 21323, 14239, 2445]
11157	[21256, 19413, 356, 17366, 1665, 5992, 5080, 6130, 21109, 7049, 5165, 18319]
11158	[6411, 16737, 8258, 18517, 5613, 18838, 6292, 460, 19376, 19111, 1846, 13191]
11159	[12366, 3431, 14182, 19042, 12475, 17756, 17469, 4908, 2875, 21135, 7855, 8800, 5818, 16766, 5871, 264, 8674, 12958, 5021, 7852, 7331, 11418]
11160	[10168, 7853, 9046, 352, 14279, 21448, 17079, 5787, 7649, 15013]
11161	[19891, 6060, 13307, 13556, 20342, 10407, 9847, 18021, 4265, 2179, 9709, 7361, 11821, 6849, 18709]
11162	[21428, 1947, 20159, 2129, 7657, 8143, 4041, 14105, 18838, 15997, 8697, 15771, 16515, 16179, 3996, 8782, 3862]
11163	[8385, 828, 7427, 18344, 12050, 16762, 9750, 20670, 16120, 1398, 19855]
11164	[20242, 2198, 5585, 897, 2448, 6613, 21007, 15543, 7064, 10368, 20961, 12577, 8720]
11165	[16599, 18359, 17530, 19216, 18725, 15200, 209, 4607, 1665, 18544, 13091, 10619, 15511, 9999, 3563, 15482, 8629, 17258, 15252, 19853, 9229, 12306, 9656, 14950, 19384, 8594, 676]
11166	[12537, 861, 18215, 13318, 7943, 15611, 6345, 20357, 14385, 20082, 1550, 13067, 8760, 16737, 6246, 19941, 210, 11270, 9078, 1505, 5701, 15459, 14184, 19351, 5484, 7192, 7372, 1626, 3797, 4686, 9694, 19398, 4550, 12698, 16507, 6988, 5567, 18097, 1945, 8606, 14369, 515, 14653, 8921, 15652, 9310, 14239, 3194, 8782, 15766, 6253, 19783, 20773, 16254, 13723]
11167	[15048, 20239, 18215, 13474, 349, 2198, 9663, 11121, 12689, 1480, 6419, 6753, 20041, 12465, 3076, 7372, 9694, 21067, 7719, 21254, 15984, 15266, 9930, 6899, 12834, 14325, 18818, 6272, 17308, 13754, 21125, 5200, 13374, 6787, 16206, 19537, 10420, 6777, 12712]
11168	[20102, 19061, 3397, 7689, 9544, 19976, 5145, 283, 20298, 8407, 8655, 9397, 8291, 4459, 12148, 19703]
11169	[16373, 12618, 629, 19274, 14815, 11954, 9117, 1324, 14149, 14807, 14239, 17742, 1354, 4385, 14394, 12422]
11170	[5170, 17206, 17702, 12814, 16466, 5742, 18468, 9842, 19720, 14961, 9372, 2810, 5185, 1745, 12725, 19907, 1505, 3855, 8337, 4969, 19976, 17970, 9394, 6030, 5194, 6790, 21371, 14707, 1989, 6610, 12882, 12988, 17097, 748, 20398, 12010, 18164, 17296, 8782, 3955, 12712]
11171	[8700, 5256, 18029, 13145, 9877, 11402, 16841, 12671, 6318, 19976, 19398, 3894, 946, 10772, 10597, 10632, 2298, 18452, 6110, 14436, 2734, 20976, 3862]
11172	[18721, 17251, 17792, 1293, 5127, 819, 6401, 16694, 9855, 7720, 12991, 5063, 9372, 1969, 8815, 10620, 14117, 7465, 6059, 8803, 19063, 2267, 19465, 14477, 16116, 15850, 12250, 14251, 8854, 16448, 10009, 14707, 2609, 13572, 12368, 16435, 19942, 10875, 14855, 19524, 2837, 8430, 18908, 14569, 2869, 7644, 2545, 14905, 18331, 10436, 14013, 5654, 4180, 18057, 1846, 20388]
11173	[7916, 7427, 9380, 6245, 5509, 7657, 14149, 9421, 4207, 8193, 11465, 13000, 16080, 13617, 17142]
11174	[10768, 19131, 3689, 18468, 20379, 8204, 13497, 203, 12671, 9078, 2941, 9117, 4735, 14597, 19546, 16434, 10756, 11573, 12934, 17132, 274, 12083, 10829, 18523]
11175	[4723, 19061, 5846, 3179, 14296, 20181, 19693, 13984, 12867, 769, 3545, 4141, 4635, 12784, 11669, 15771, 17132, 12368, 3914, 8612, 6548, 3973, 10948, 15474, 12271, 12712, 7316]
11176	[12457, 10061, 20761, 443, 19720, 1144, 1592, 6653, 12320, 4269, 9497, 12248, 4138, 16093, 564]
11177	[10086, 1838, 10043, 5457, 12912, 20431, 16947, 18818, 10718, 10547, 9976, 10420]
11178	[4723, 18981, 4916, 18279, 7657, 3797, 20344, 619, 3914, 2590, 7571, 12960]
11179	[15394, 9735, 6700, 9414, 13281, 9788, 4883, 21109, 3058, 19011]
11180	[12618, 401, 15540, 1097, 1844, 9385, 6353, 16723, 19254, 18053, 4136, 17293, 935]
11181	[64, 8599, 5464, 13078, 16975, 3689, 15002, 5760, 18117, 20810, 5992, 11566, 16697, 455, 4690, 13371, 1593, 15743, 19565, 11041, 11784, 9739, 5871, 11806, 2590, 10829, 2878, 14748, 4931, 19466, 7373, 5047, 647, 6209]
11182	[20873, 2027, 3640, 21271, 14738, 18117, 19735, 17225, 15196, 7460, 10264, 20670, 14993, 2565, 1744, 7425, 5594, 18523, 9787]
11183	[18435, 722, 5840, 14980, 10970, 4974, 12308, 14398, 16619, 8304, 13374, 6812]
11184	[7309, 3844, 14798, 3596, 669, 17855, 2901, 833, 9694, 11842, 19166, 14739, 2837, 10143, 6110, 11583]
11185	[11009, 1226, 11199, 2120, 3456, 7128, 5772, 12231, 9795, 11783, 16828, 16358, 5117]
11186	[15735, 18847, 10768, 20317, 13496, 13337, 7215, 10712, 9823, 2305, 12678, 14708, 13621, 4960, 12734, 4922, 9341, 18473, 4041, 10015, 8356, 2607, 11131, 9353, 218, 14569, 12025, 5027, 535, 2745, 8749, 7403, 18876, 8062, 3468, 16449, 15436, 15412, 808]
11187	[7335, 18117, 7657, 6871, 4908, 9421, 17120, 2565, 4479, 15035, 14235, 10829, 2206, 9787]
11188	[12363, 17628, 18758, 5280, 1807, 8123, 6446, 14436, 3526, 935]
11189	[12537, 8402, 17507, 1701, 17943, 14097, 16207, 19941, 16472, 4549, 4908, 2512, 5526, 2141, 2341, 8366, 41, 14123, 11712, 8919, 16998, 17240, 3162]
11190	[4397, 18895, 19891, 13864, 7335, 18117, 20810, 12505, 18317, 17628, 6653, 2163, 12930, 1545, 16185, 4012, 6677, 3800, 19256, 11465, 5165, 813, 14997, 14550, 17293, 16801, 20481]
11191	[17055, 3077, 12618, 11389, 7077, 21271, 16087, 21256, 5992, 4414, 20670, 10909, 9891, 13836, 17120, 1744, 21120, 1015, 1200, 11735, 11124, 9817]
11192	[8500, 12275, 6177, 1734, 12024, 280, 2177, 20284, 15751, 7633, 767, 5928, 20871]
11193	[17055, 3342, 2702, 12987, 6419, 1149, 2163, 10299, 14149, 13025, 6866, 11528, 14315, 1599, 1282, 19360, 2158]
11194	[2884, 896, 0, 21428, 3844, 7710, 8914, 6401, 3580, 2003, 18029, 15648, 21324, 3956, 8917, 13858, 17451, 10846, 12347, 21023, 629, 12446, 3785, 5953, 4281, 5273, 960, 4155, 7742, 8337, 7657, 4960, 19351, 19976, 19912, 14434, 415, 3036, 8703, 9694, 19398, 5950, 5097, 1324, 12280, 4845, 7809, 5363, 9467, 17883, 590, 4522, 15771, 931, 3412, 15286, 12093, 11041, 17244, 6532, 17614, 2243, 10435, 18399, 17721, 6439, 15631, 13493, 5027, 12331, 6523, 17716, 15059, 12672, 7403, 10104, 15499, 18882, 18051, 3468, 5237, 5049, 20908, 16111]
11195	[794, 5201, 20159, 107, 17756, 12834, 17308, 8357, 12231, 10380, 13191]
11196	[3626, 2702, 16853, 3509, 2524, 21290, 10134, 6059, 2941, 18584, 17120, 15269, 4385, 4261]
11197	[671, 3046, 16877, 10509, 14149, 6888, 20403, 7714, 3895, 7049, 17763, 8193, 17244, 4065, 15652, 15713, 19466]
11198	[19866, 14725, 10070, 7964, 482, 15771, 12753, 8428, 86, 13263, 19893, 4498, 13291]
11199	[12722, 7443, 7254, 13145, 1455, 13168, 15528, 20799, 294, 4562, 16762, 8337, 18848, 13370, 301, 11842, 15664, 16541, 2609, 716, 19773, 5454, 10034, 16445, 17079, 14392, 14343, 8782, 1777, 935, 13934, 17376]
11200	[15638, 20705, 20983, 17078, 7231, 15846, 2931, 13359, 6304, 5847, 3561, 10386, 4920, 5143, 14105, 797, 6988, 10715, 11230, 1518, 13051, 1646, 11969, 21096, 2565, 17410, 3581, 10772, 14569, 19678, 14941, 2947, 7870, 440, 11942, 4931, 20961, 8621]
11201	[5079, 3947, 993, 356, 9380, 5992, 6653, 3594, 12014, 18848, 17546, 9488, 1518, 13836, 12267, 18580, 16569, 8452, 15943, 11465, 14542, 4650, 4600, 9787, 12390, 2547]
11202	[7203, 17309, 12638, 10712, 1844, 5992, 6653, 16237, 21109, 8844, 2179, 3699, 19451, 15269, 6209]
11203	[20873, 1455, 12227, 4622, 20379, 20011, 15201, 21290, 10134, 7657, 4922, 9694, 13371, 1796, 12934, 18580, 14325, 13838, 12083, 9307, 18210, 9485, 2683, 3526, 7373]
11204	[20283, 17055, 17309, 12618, 19289, 19237, 9293, 1455, 21271, 10712, 4281, 12050, 20159, 2163, 4266, 6059, 11566, 7588, 11892, 6860, 10469, 10264, 14149, 20670, 6846, 12093, 9354, 11465, 13602, 4028, 14235, 21411, 535, 20039, 2158, 17142]
11205	[17055, 18117, 3721, 948, 17120, 817, 21120, 7638, 14542, 5594]
11206	[6410, 17055, 4512, 19891, 21101, 16087, 12748, 21256, 18117, 16810, 7490, 12514, 7427, 14709, 1665, 3912, 4726, 15975, 8346, 11694, 14043, 14149, 3291, 18712, 17120, 21109, 14707, 7049, 12093, 12736, 9206, 7141, 10587, 11465, 18818, 2815, 21120, 4224, 2949, 14542, 20039, 16790, 12145, 9993, 15713, 12185, 2103, 15183, 20961, 13191]
11207	[20792, 18737, 14010, 7857, 382, 18762, 17436, 9722, 15432, 9124, 3586, 19482, 1346, 17561, 12496, 4930, 736, 15749, 8788, 6272, 12027, 16210, 7698, 3661, 3994, 16801]
11208	[21320, 1578, 15767, 9068, 21341, 21264, 11315, 12534, 2863, 15807, 3018, 19061, 10768, 17992, 3644, 11689, 1528, 1213, 7115, 16466, 6401, 3337, 18269, 3431, 18347, 2698, 14271, 15648, 15697, 11014, 19755, 9855, 20439, 14462, 3057, 7333, 11093, 828, 11792, 18966, 1455, 3966, 6060, 6679, 8229, 20379, 15649, 13902, 6700, 14713, 2150, 9215, 14961, 15328, 14917, 3952, 11485, 7916, 17855, 7490, 11602, 20946, 215, 8277, 17138, 11510, 13803, 12725, 20799, 6313, 13189, 9973, 11817, 10958, 2774, 899, 12678, 19735, 949, 1665, 2995, 17787, 1840, 10739, 14929, 2163, 9186, 5662, 5805, 2129, 4966, 16369, 16472, 21366, 5759, 17908, 5647, 18540, 18105, 14822, 14487, 10383, 8054, 5898, 16090, 11555, 12043, 19691, 11258, 2489, 13904, 18759, 7464, 14046, 18034, 6033, 15301, 16833, 5837, 15224, 17320, 646, 7650, 467, 14186, 4510, 1999, 13991, 4953, 12495, 16324, 19304, 20083, 12541, 19271, 20995, 14160, 13386, 9771, 3582, 19526, 16889, 12752, 7336, 6791, 15935, 5189, 21076, 13915, 3488, 14515, 8697, 19346, 18439, 11330, 21371, 18255, 10727, 15687, 1965, 19166, 8367, 7489, 17286, 1375, 5818, 12652, 3774, 14707, 2437, 2609, 7049, 9279, 13237, 18652, 2494, 15286, 2843, 2068, 16137, 12882, 8112, 4321, 2492, 5817, 20648, 17347, 4936, 5019, 16707, 19416, 14694, 9320, 4975, 12364, 18125, 4128, 16302, 21120, 14835, 442, 6243, 12695, 10547, 10465, 20252, 14905, 6548, 16950, 1548, 19837, 18053, 5165, 12083, 7241, 14401, 19676, 19489, 19713, 13246, 6513, 3780, 12145, 18404, 7506, 7899, 10591, 16998, 2734, 15059, 15138, 2240, 17764, 5660, 1, 9576, 521, 18899, 15782, 15888, 18523, 7528, 7361, 17660, 7906, 16905, 10660, 14394, 4643, 1760, 10051, 10839, 7394, 6169, 6164, 16563, 3322, 17595, 19152, 5920, 13039, 6406]
11209	[11497, 21352, 13870, 18522, 7657, 4960, 14597, 3521, 8494, 813, 14098, 18210]
11210	[15610, 11624, 17055, 14011, 7658, 21101, 16087, 21256, 185, 17366, 21290, 1993, 14105, 7588, 6586, 1346, 6123, 12101, 17120, 1154, 14902, 218, 11465, 14172, 1398, 15269, 15713, 18523, 11124]
11211	[17626, 18656, 15459, 5223, 2179, 1348, 6779, 18687, 535, 18866, 6091, 5920]
11212	[20092, 5443, 1337, 15813, 3749, 12528, 5992, 2129, 4833, 9385, 17163, 19649, 1958, 7272, 17275, 13265, 5021]
11213	[13094, 9961, 12756, 8237, 21428, 10125, 17055, 15758, 17309, 18269, 19959, 8989, 2702, 14534, 821, 9735, 3689, 11539, 8313, 21440, 12514, 13281, 12505, 18344, 6452, 19735, 20795, 618, 7657, 18203, 5647, 13411, 20868, 8206, 17634, 17535, 9385, 170, 19597, 13125, 2173, 20670, 590, 18457, 21109, 15743, 638, 7523, 10569, 16137, 10875, 11010, 8251, 18688, 11465, 18818, 19416, 18351, 13275, 21120, 6243, 15243, 1818, 10097, 5297, 17072, 16279, 4650, 10197, 13001, 4582, 16282, 14550, 15779, 15772, 19653, 13673, 2497, 14394, 15414, 17142, 14527, 15452, 5081, 13545, 7045]
11214	[15599, 3626, 4813, 8127, 488, 9440, 6060, 10149, 12235, 16087, 11602, 1160, 2250, 16526, 2524, 1665, 10447, 2941, 15196, 20066, 2598, 11892, 7882, 9847, 10754, 18712, 18021, 16569, 21179, 12248, 7141, 11465, 9060, 21411, 17742, 4650, 11136, 15314, 4600, 8275, 9787, 11836, 17293, 16972, 12271, 20635]
11215	[5095, 21101, 7427, 21290, 11965, 7550, 13836, 4756, 18984, 17120, 6221, 21120, 8301, 1398, 12185, 3790, 15551, 15361]
11216	[19053, 12937, 11878, 21256, 14149, 21109, 4673, 9354, 16120, 1452, 8275]
11217	[15807, 671, 16720, 18339, 534, 3587, 2163, 15165, 17535, 5120, 15525, 16891, 10012, 12621, 9903, 18399, 19161, 6562, 4582, 5594, 19967, 15544, 2158]
11218	[18215, 9776, 21440, 16526, 11694, 9385, 15425, 677, 10328, 17636, 6548, 17720]
11219	[19041, 2154, 3046, 3640, 21101, 10172, 629, 20946, 356, 7427, 1665, 2163, 10509, 11181, 16, 657, 14685, 6586, 429, 18984, 2722, 2998, 15743, 17244, 13000, 9777, 372, 9069, 2719, 2949, 17130, 8091, 16385, 15779, 18523, 20675]
11220	[11071, 13944, 15019, 7917, 12555, 10841, 14741, 17323, 4657, 1002, 8142, 69]
11221	[12623, 21101, 429, 12585, 14560, 2177, 19958, 17658, 15269, 12062]
11222	[18269, 2702, 16877, 11602, 16472, 6130, 12588, 5522, 9652, 1154, 17258, 11465, 19416, 6388, 4034, 14542, 17293, 2247]
11223	[1416, 15972, 6347, 1512, 6732, 4255, 9288, 19416, 13988, 21249, 1069]
11224	[15662, 4745, 7427, 8675, 10806, 2163, 9632, 18294, 12272, 14451, 13228, 15888]
11225	[4723, 21443, 10768, 7443, 15234, 19873, 6600, 20092, 2895, 268, 12637, 6780, 20799, 2423, 11525, 8263, 2420, 14184, 4616, 15515, 12566, 14160, 3595, 15664, 1574, 4895, 13572, 4996, 3369, 17146, 4835, 3033, 14569, 13754, 20498, 7952, 18210, 13047, 5233, 6831, 21226, 12148, 13587, 2509, 2834, 20908]
11226	[7044, 4731, 8379, 6347, 15200, 9973, 12361, 8365, 1719, 17893, 7688, 6986, 12627, 4326, 15252, 18450, 12695, 7353, 18496, 4385, 5098]
11227	[19891, 9189, 13281, 6452, 5992, 2270, 4468, 16171, 7588, 12964, 1932, 17448, 10569, 1625, 6532, 1744, 14594, 14410, 17661, 10829, 15713, 9787, 15893]
11228	[20283, 8599, 13292, 18269, 19959, 19237, 15591, 8878, 3509, 17387, 21256, 20661, 11306, 7427, 1255, 17366, 20240, 13359, 5299, 5992, 6059, 16957, 9949, 7460, 3466, 3243, 6033, 16619, 4526, 5202, 16434, 14149, 7714, 5087, 19085, 7719, 4887, 6465, 1154, 1965, 8844, 11928, 14707, 6610, 3189, 9021, 19045, 16445, 7638, 11085, 8523, 7952, 8739, 14997, 1282, 6965, 17267, 16080, 11557, 14394, 10839, 4533, 8310, 7807]
11229	[671, 14231, 7204, 17290, 356, 20072, 5509, 9066, 7550, 1242, 837, 670, 11928, 1038, 18580, 19967, 20517]
11230	[6410, 1416, 18215, 10768, 6522, 4330, 8866, 976, 3133, 925, 7720, 7205, 6231, 14385, 5589, 8278, 148, 8982, 7969, 17993, 21271, 20963, 17387, 1860, 19478, 17553, 13323, 1947, 18447, 1370, 7514, 12981, 20934, 21425, 9973, 2524, 8675, 10447, 10314, 14309, 8803, 991, 1381, 32, 14600, 1479, 11615, 19351, 10996, 6751, 8206, 1626, 14848, 17172, 11694, 11892, 170, 15425, 13517, 11901, 5363, 7436, 6473, 6678, 8504, 8697, 4738, 20077, 10328, 12496, 9548, 7278, 6846, 14707, 12368, 893, 9354, 19899, 16723, 19008, 18487, 9739, 10784, 12314, 19848, 13950, 11652, 1498, 9687, 8175, 3173, 5015, 535, 6562, 17975, 5636, 11229, 16112, 6252, 13, 21311, 498, 7522, 14394, 5053, 12271, 10839, 4533, 13994, 19039, 3430, 5900]
11231	[18044, 17237, 8127, 19873, 5955, 11102, 3050, 21101, 13447, 2268, 15846, 9078, 16692, 5977, 5647, 6871, 3029, 17331, 4919, 16331, 7290, 17273, 6323, 19578, 11465, 9903, 251, 13000, 1681, 538, 8255, 8062, 124, 10667, 9863, 3242, 13191, 16100, 12062]
11232	[15560, 9776, 11878, 7124, 16464, 13106, 19912, 16916, 14031, 4582, 11079, 11794]
11233	[18531, 828, 15148, 17651, 3853, 19465, 18877, 10562, 8903, 21410, 1441, 20501, 7244, 19344]
11234	[17237, 11127, 8982, 17193, 4165, 14309, 11555, 21009, 1445, 17448, 4794, 2603, 19463, 10878, 14555, 18809, 17079, 11579]
11235	[21061, 20357, 1135, 12436, 7714, 19096, 14760, 19752, 18818, 20836, 7111, 17764, 16122]
11236	[2853, 12991, 1075, 15894, 15038, 268, 7318, 20661, 2858, 16697, 11863, 19286, 9992, 6090, 20958, 373, 11669, 4207, 13731, 5157, 12792, 8844, 13652, 19524, 17194, 10799, 18331, 12083, 14997, 17445]
11237	[21330, 17309, 6421, 569, 9876, 1680, 1246, 16707, 13228, 13617, 6002]
11238	[11803, 828, 6817, 2016, 7916, 13173, 13105, 17320, 3677, 7603, 12649, 10732, 19666, 8936, 15186, 20287]
11239	[15036, 17055, 3077, 16087, 18117, 16475, 15196, 17634, 1392, 4953, 4756, 10027, 18580, 18152, 3058, 5871, 17301, 14542]
